industry,brand,content_type,hour,dayofweek,nbrhashtags,captionlength,followers,engagementRate
hotels,el_mouradi_hotels,photo,18,5,10,472,38620,0.2796478508544796
hotels,el_mouradi_hotels,carousel,10,1,0,246,38620,0.0569653029518384
hotels,el_mouradi_hotels,reel,21,4,0,89,38620,5.20973588814086
hotels,el_mouradi_hotels,photo,21,5,10,441,38620,0.0828586224754013
hotels,el_mouradi_hotels,reel,15,5,10,926,38620,0.23045054375971
hotels,el_mouradi_hotels,carousel,16,3,10,554,38620,0.1838425686172967
hotels,el_mouradi_hotels,photo,9,4,0,624,38620,0.0310719834282755
hotels,el_mouradi_hotels,carousel,15,3,4,383,38620,0.018125323666494
hotels,el_mouradi_hotels,reel,22,2,0,0,38620,0.3210771620921802
hotels,el_mouradi_hotels,photo,16,1,10,900,38620,0.0725012946659761
hotels,el_mouradi_hotels,photo,10,5,10,545,38620,0.1061626100466079
hotels,el_mouradi_hotels,reel,11,2,10,488,38620,0.1087519419989642
hotels,el_mouradi_hotels,photo,18,5,10,471,38620,0.2900051786639047
hotels,el_mouradi_hotels,photo,15,4,8,528,38620,0.0233039875712066
hotels,el_mouradi_hotels,reel,18,5,3,116,38620,0.2252718798549974
hotels,el_mouradi_hotels,reel,18,6,3,209,38620,0.3081305023303987
hotels,el_mouradi_hotels,photo,11,2,10,1339,38620,0.0828586224754013
hotels,el_mouradi_hotels,reel,18,1,3,228,38620,0.2330398757120663
hotels,el_mouradi_hotels,reel,8,5,10,774,38620,0.1398239254272398
hotels,el_mouradi_hotels,carousel,14,0,5,73,38620,0.3495598135680994
hotels,el_mouradi_hotels,carousel,17,2,10,1224,38620,0.1061626100466079
hotels,el_mouradi_hotels,carousel,15,4,0,84,38620,0.062143966856551
hotels,el_mouradi_hotels,carousel,15,3,6,530,38620,0.0983946141895391
hotels,el_mouradi_hotels,carousel,14,0,4,224,38620,0.2123252200932159
hotels,el_mouradi_hotels,photo,13,5,4,662,38620,0.0517866390471258
hotels,el_mouradi_hotels,photo,13,5,5,462,38620,0.0569653029518384
hotels,el_mouradi_hotels,carousel,12,5,8,471,38620,0.1838425686172967
hotels,el_mouradi_hotels,photo,12,5,4,600,38620,0.0854479544277576
hotels,el_mouradi_hotels,carousel,16,1,7,458,38620,0.0491973070947695
hotels,el_mouradi_hotels,photo,7,4,0,93,38620,0.1113412739513205
hotels,el_mouradi_hotels,carousel,17,0,9,342,38620,0.080269290523045
hotels,el_mouradi_hotels,photo,14,0,5,462,38620,0.1708959088555152
hotels,el_mouradi_hotels,photo,19,2,10,381,38620,0.4764370792335577
hotels,el_mouradi_hotels,reel,12,0,10,711,38620,0.1165199378560331
hotels,el_mouradi_hotels,photo,13,1,7,743,38620,0.1268772656654583
hotels,el_mouradi_hotels,carousel,12,5,5,366,38620,0.479026411185914
hotels,el_mouradi_hotels,photo,14,1,5,646,38620,0.0310719834282755
hotels,el_mouradi_hotels,reel,19,4,8,215,38620,0.3417918177110305
hotels,el_mouradi_hotels,photo,11,1,10,1281,38620,0.0414293112377006
hotels,el_mouradi_hotels,reel,12,5,10,828,38620,0.1139306059036768
hotels,el_mouradi_hotels,reel,12,0,10,925,38620,0.0880372863801139
hotels,el_mouradi_hotels,reel,12,4,7,530,38620,0.2822371828068358
hotels,movenpicklactunis,photo,15,3,5,203,36594,0.062851833633929
hotels,movenpicklactunis,carousel,11,4,6,351,36594,0.0355249494452642
hotels,movenpicklactunis,photo,14,4,5,244,36594,0.0191288189320653
hotels,movenpicklactunis,photo,12,0,6,335,36594,0.0136634420943324
hotels,movenpicklactunis,reel,13,4,5,384,36594,5.063671640159589
hotels,movenpicklactunis,photo,17,1,4,143,36594,0.0218615073509318
hotels,movenpicklactunis,photo,17,0,7,211,36594,0.0519210799584631
hotels,movenpicklactunis,photo,12,3,5,241,36594,0.0382576378641307
hotels,movenpicklactunis,photo,10,2,5,383,36594,3.077007159643657
hotels,movenpicklactunis,photo,14,0,5,260,36594,0.0054653768377329
hotels,movenpicklactunis,photo,15,4,7,251,36594,1.2625020495163142
hotels,movenpicklactunis,photo,16,1,8,501,36594,0.068317210471662
hotels,movenpicklactunis,photo,11,5,5,300,36594,0.0327922610263977
hotels,movenpicklactunis,photo,22,2,5,313,36594,0.0191288189320653
hotels,movenpicklactunis,photo,11,2,6,260,36594,0.0519210799584631
hotels,movenpicklactunis,reel,14,0,6,315,36594,0.4099032628299721
hotels,movenpicklactunis,photo,8,4,5,387,36594,1.5029786303765644
hotels,movenpicklactunis,photo,8,1,4,332,36594,1.9347434005574684
hotels,movenpicklactunis,reel,15,4,0,70,36594,0.8307372793354102
hotels,movenpicklactunis,photo,15,3,5,284,36594,1.5494343334972946
hotels,movenpicklactunis,reel,18,2,1,70,36594,0.204951631414986
hotels,movenpicklactunis,photo,9,0,6,460,36594,3.0196207028474613
hotels,movenpicklactunis,carousel,14,1,4,356,36594,5.765972563808274
hotels,movenpicklactunis,photo,11,5,4,210,36594,0.0464557031207301
hotels,movenpicklactunis,photo,14,2,7,359,36594,2.699896157840083
hotels,movenpicklactunis,photo,18,2,4,245,36594,0.0191288189320653
hotels,movenpicklactunis,carousel,13,3,6,400,36594,1.3499480789200415
hotels,movenpicklactunis,photo,10,6,5,95,36594,0.0956440946603268
hotels,movenpicklactunis,photo,16,3,4,371,36594,0.0382576378641307
hotels,movenpicklactunis,carousel,12,1,8,334,36594,0.0792479641471279
hotels,movenpicklactunis,reel,17,5,0,55,36594,0.1120402251735257
hotels,movenpicklactunis,photo,10,4,5,287,36594,3.9050117505602016
hotels,movenpicklactunis,carousel,10,4,4,328,36594,4.109963381975187
hotels,movenpicklactunis,reel,18,1,5,351,36594,0.5028146690714325
hotels,movenpicklactunis,reel,14,0,0,202,36594,2.5086079685194296
hotels,movenpicklactunis,photo,15,3,5,274,36594,1.636880362901022
hotels,movenpicklactunis,carousel,15,0,8,346,36594,1.6478111165764882
hotels,movenpicklactunis,carousel,16,1,0,424,36594,0.5055473574902989
hotels,movenpicklactunis,carousel,14,4,5,338,36594,0.0710498988905285
hotels,movenpicklactunis,photo,11,1,6,244,36594,0.0409903262829972
hotels,movenpicklactunis,photo,15,2,5,245,36594,0.0245941957697983
hotels,movenpicklactunis,photo,10,1,5,289,36594,0.0382576378641307
hotels,movenpicklactunis,carousel,12,0,5,352,36594,0.0464557031207301
hotels,movenpicklactunis,reel,16,0,4,272,36594,0.0382576378641307
hotels,movenpicklactunis,photo,18,2,0,25,36594,0.068317210471662
hotels,movenpicklactunis,photo,14,1,5,311,36594,0.068317210471662
hotels,movenpicklactunis,photo,10,5,5,279,36594,3.951467453680931
hotels,movenpicklactunis,carousel,11,0,5,249,36594,0.062851833633929
hotels,movenpicklactunis,carousel,20,4,4,324,36594,0.1748920588074548
hotels,movenpicklactunis,carousel,13,3,7,379,36594,0.0409903262829972
hotels,movenpicklactunis,photo,15,4,7,257,36594,0.0191288189320653
hotels,movenpicklactunis,carousel,15,3,10,336,36594,0.068317210471662
hotels,movenpicklactunis,photo,9,2,5,329,36594,0.1448324861999234
hotels,movenpicklactunis,photo,16,0,7,338,36594,0.0300595726075312
hotels,movenpicklactunis,reel,17,6,5,270,36594,0.1093075367546592
hotels,movenpicklactunis,carousel,16,2,5,315,36594,0.2186150735093184
hotels,movenpicklactunis,reel,17,4,0,0,36594,0.0737825873093949
hotels,movenpicklactunis,photo,19,3,0,23,36594,0.0327922610263977
hotels,movenpicklactunis,carousel,16,3,9,600,36594,1.6997321965349512
hotels,movenpicklactunis,carousel,11,0,8,436,36594,2.421161939115702
hotels,movenpicklactunis,photo,8,2,4,161,36594,0.0409903262829972
hotels,movenpicklactunis,reel,11,0,0,567,36594,0.1530305514565229
hotels,movenpicklactunis,reel,10,0,5,354,36594,0.1448324861999234
hotels,movenpicklactunis,photo,9,1,6,437,36594,0.5820626332185604
hotels,movenpicklactunis,reel,8,3,5,291,36594,0.2432092692791168
hotels,movenpicklactunis,photo,13,4,3,126,36594,0.1175056020112586
hotels,movenpicklactunis,photo,13,2,4,301,36594,0.0355249494452642
hotels,movenpicklactunis,reel,11,4,3,493,36594,0.426299393343171
hotels,movenpicklactunis,reel,11,2,3,166,36594,0.0573864567961961
hotels,movenpicklactunis,photo,11,2,4,374,36594,0.8607968519429415
hotels,movenpicklactunis,photo,13,2,7,541,36594,0.9537082581844016
hotels,movenpicklactunis,reel,10,4,4,415,36594,0.068317210471662
hotels,movenpicklactunis,photo,10,4,4,207,36594,0.0519210799584631
hotels,movenpicklactunis,photo,15,3,4,417,36594,1.0356889107503962
hotels,movenpicklactunis,photo,18,3,5,225,36594,0.0382576378641307
hotels,movenpicklactunis,carousel,16,3,5,410,36594,0.0573864567961961
hotels,movenpicklactunis,reel,13,3,0,19,36594,7.086668499853545
hotels,movenpicklactunis,reel,18,0,4,315,36594,0.3798436902224408
hotels,movenpicklactunis,reel,16,1,0,36,36594,7.086668499853545
hotels,movenpicklactunis,reel,11,1,5,369,36594,0.868994917199541
hotels,movenpicklactunis,photo,15,0,8,410,36594,0.0519210799584631
hotels,movenpicklactunis,photo,14,0,0,223,36594,0.0655845220527955
hotels,movenpicklactunis,photo,17,0,5,579,36594,4.593649232114554
hotels,movenpicklactunis,carousel,16,0,5,417,36594,2.330983221293108
hotels,movenpicklactunis,reel,17,1,0,407,36594,0.1229709788489916
hotels,movenpicklactunis,photo,15,2,9,312,36594,0.0300595726075312
hotels,movenpicklactunis,photo,16,1,0,566,36594,2.4402907580477677
hotels,movenpicklactunis,reel,16,4,6,359,36594,0.8717276056184075
hotels,movenpicklactunis,photo,15,0,0,114,36594,0.0191288189320653
hotels,movenpicklactunis,reel,12,2,7,274,36594,0.3880417554790403
hotels,movenpicklactunis,photo,9,5,10,363,36594,0.0765152757282614
hotels,movenpicklactunis,photo,11,0,6,365,36594,0.0437230147018637
hotels,movenpicklactunis,carousel,12,1,4,235,36594,0.0218615073509318
hotels,movenpicklactunis,photo,10,0,6,412,36594,2.0659124446630592
hotels,movenpicklactunis,photo,16,1,5,515,36594,0.1038421599169262
hotels,movenpicklactunis,carousel,15,4,6,370,36594,0.0355249494452642
hotels,movenpicklactunis,reel,9,0,5,423,36594,0.2732688418866481
hotels,movenpicklactunis,carousel,16,3,8,321,36594,0.0792479641471279
hotels,movenpicklactunis,photo,16,2,8,405,36594,0.0327922610263977
hotels,movenpicklactunis,reel,10,5,0,52,36594,0.204951631414986
hotels,theresidencetunis,photo,18,2,5,472,26240,0.1028963414634146
hotels,theresidencetunis,carousel,14,3,5,224,26240,0.0685975609756097
hotels,theresidencetunis,photo,15,0,5,572,26240,0.0304878048780487
hotels,theresidencetunis,reel,17,4,5,603,26240,0.1067073170731707
hotels,theresidencetunis,photo,16,0,5,285,26240,0.0762195121951219
hotels,theresidencetunis,photo,16,4,5,465,26240,0.0381097560975609
hotels,theresidencetunis,photo,9,3,5,204,26240,0.0952743902439024
hotels,theresidencetunis,reel,17,1,5,295,26240,0.1448170731707317
hotels,theresidencetunis,reel,20,0,5,347,26240,0.0457317073170731
hotels,theresidencetunis,carousel,16,1,6,643,26240,0.0304878048780487
hotels,theresidencetunis,photo,12,5,5,882,26240,0.0228658536585365
hotels,theresidencetunis,photo,17,4,5,371,26240,0.0876524390243902
hotels,theresidencetunis,carousel,19,5,0,0,26240,1.2157012195121952
hotels,theresidencetunis,photo,13,0,7,472,26240,0.0838414634146341
hotels,theresidencetunis,photo,16,1,5,261,26240,0.0228658536585365
hotels,theresidencetunis,carousel,12,2,5,303,26240,0.0685975609756097
hotels,theresidencetunis,photo,15,4,5,508,26240,0.0571646341463414
hotels,theresidencetunis,carousel,17,4,3,245,26240,0.2134146341463415
hotels,theresidencetunis,carousel,18,3,5,478,26240,0.0685975609756097
hotels,theresidencetunis,photo,12,2,4,396,26240,0.0533536585365853
hotels,theresidencetunis,carousel,9,5,5,425,26240,0.3315548780487805
hotels,theresidencetunis,photo,21,4,5,558,26240,0.0990853658536585
hotels,theresidencetunis,reel,8,5,0,309,26240,0.2210365853658536
hotels,theresidencetunis,carousel,14,2,5,482,26240,0.0838414634146341
hotels,theresidencetunis,reel,21,5,0,49,26240,0.2477134146341463
hotels,theresidencetunis,photo,19,2,5,817,26240,0.0457317073170731
hotels,theresidencetunis,carousel,16,1,5,1556,26240,0.0342987804878048
hotels,theresidencetunis,photo,14,5,10,362,26240,0.080030487804878
hotels,theresidencetunis,photo,19,0,5,707,26240,0.2172256097560976
hotels,theresidencetunis,photo,9,2,5,332,26240,0.0990853658536585
hotels,theresidencetunis,carousel,8,6,6,680,26240,0.2324695121951219
hotels,theresidencetunis,reel,20,3,5,394,26240,0.8917682926829268
hotels,theresidencetunis,photo,14,5,6,569,26240,0.0190548780487804
hotels,theresidencetunis,photo,11,6,5,416,26240,0.2553353658536585
hotels,theresidencetunis,reel,9,6,5,708,26240,0.2858231707317073
hotels,theresidencetunis,reel,13,4,4,481,26240,0.3048780487804878
hotels,theresidencetunis,carousel,12,1,4,404,26240,0.8231707317073171
hotels,theresidencetunis,reel,15,1,0,151,26240,0.0571646341463414
hotels,theresidencetunis,carousel,9,5,0,748,26240,0.0914634146341463
hotels,theresidencetunis,carousel,11,5,5,253,26240,0.1257621951219512
hotels,theresidencetunis,carousel,13,4,5,262,26240,0.0457317073170731
hotels,theresidencetunis,carousel,18,0,5,627,26240,0.0304878048780487
hotels,theresidencetunis,carousel,10,5,8,969,26240,0.0647865853658536
hotels,theresidencetunis,photo,18,0,10,515,26240,0.0190548780487804
hotels,theresidencetunis,photo,12,6,10,414,26240,0.1067073170731707
hotels,theresidencetunis,carousel,14,6,6,256,26240,0.8803353658536585
hotels,theresidencetunis,reel,22,1,5,554,26240,0.2400914634146341
hotels,theresidencetunis,carousel,8,1,5,494,26240,0.0685975609756097
hotels,theresidencetunis,photo,20,3,5,148,26240,0.0609756097560975
hotels,theresidencetunis,carousel,22,1,5,446,26240,0.0876524390243902
hotels,theresidencetunis,carousel,14,1,5,960,26240,0.1295731707317073
hotels,theresidencetunis,photo,14,0,5,317,26240,0.1448170731707317
hotels,theresidencetunis,photo,9,1,5,677,26240,0.0342987804878048
hotels,theresidencetunis,reel,10,5,4,511,26240,0.1676829268292683
hotels,theresidencetunis,carousel,12,2,5,633,26240,0.1448170731707317
hotels,theresidencetunis,carousel,14,6,5,229,26240,0.426829268292683
hotels,theresidencetunis,reel,15,3,10,376,26240,0.3734756097560975
hotels,theresidencetunis,carousel,20,2,6,653,26240,0.1753048780487805
hotels,theresidencetunis,reel,8,6,3,1688,26240,0.6554878048780488
hotels,theresidencetunis,carousel,17,2,7,683,26240,0.1028963414634146
hotels,theresidencetunis,carousel,15,2,8,339,26240,0.0609756097560975
hotels,theresidencetunis,reel,21,3,1,180,26240,0.0533536585365853
hotels,theresidencetunis,photo,8,2,5,542,26240,0.0533536585365853
hotels,theresidencetunis,photo,15,0,10,705,26240,0.0457317073170731
hotels,theresidencetunis,carousel,14,3,4,403,26240,0.1905487804878048
hotels,theresidencetunis,photo,17,3,10,695,26240,0.15625
hotels,theresidencetunis,photo,15,2,8,348,26240,0.080030487804878
hotels,theresidencetunis,reel,8,2,10,658,26240,0.1105182926829268
hotels,theresidencetunis,reel,17,3,10,584,26240,0.1448170731707317
hotels,theresidencetunis,reel,22,3,10,1447,26240,7.086668499853545
hotels,theresidencetunis,carousel,19,1,8,988,26240,0.0952743902439024
hotels,theresidencetunis,carousel,13,5,6,365,26240,0.1867378048780487
hotels,theresidencetunis,photo,17,1,7,431,26240,0.0876524390243902
hotels,theresidencetunis,carousel,17,0,8,444,26240,0.1486280487804878
hotels,theresidencetunis,photo,7,2,6,193,26240,0.0685975609756097
hotels,theresidencetunis,carousel,17,5,8,277,26240,0.0876524390243902
hotels,theresidencetunis,carousel,10,6,10,350,26240,0.003810975609756
hotels,theresidencetunis,reel,10,2,6,680,26240,0.4344512195121952
hotels,theresidencetunis,reel,14,1,6,277,26240,0.2477134146341463
hotels,theresidencetunis,carousel,15,6,10,656,26240,0.2134146341463415
hotels,theresidencetunis,carousel,15,5,9,311,26240,0.0876524390243902
hotels,theresidencetunis,reel,16,3,7,338,26240,0.2248475609756097
hotels,theresidencetunis,reel,19,4,8,182,26240,0.2782012195121951
hotels,theresidencetunis,photo,11,5,7,363,26240,0.1105182926829268
hotels,theresidencetunis,carousel,17,3,6,723,26240,0.5716463414634146
hotels,theresidencetunis,photo,13,5,9,880,26240,0.0457317073170731
hotels,theresidencetunis,reel,17,3,0,214,26240,0.3277439024390244
hotels,theresidencetunis,carousel,17,2,0,670,26240,0.663109756097561
hotels,theresidencetunis,carousel,18,2,8,272,26240,0.15625
hotels,theresidencetunis,reel,12,5,5,324,26240,0.1714939024390244
hotels,theresidencetunis,photo,20,2,6,400,26240,0.118140243902439
hotels,theresidencetunis,reel,21,6,10,664,26240,0.3201219512195122
hotels,theresidencetunis,carousel,21,6,0,2194,26240,3.05640243902439
hotels,theresidencetunis,photo,10,3,5,176,26240,0.1028963414634146
hotels,theresidencetunis,photo,17,4,7,474,26240,0.0876524390243902
hotels,theresidencetunis,reel,16,1,7,1300,26240,0.4801829268292683
hotels,theresidencetunis,reel,20,1,7,664,26240,0.4725609756097561
hotels,theresidencetunis,reel,7,4,9,471,26240,0.2705792682926829
hotels,theresidencetunis,photo,15,5,7,349,26240,0.0838414634146341
hotels,theresidencetunis,reel,16,3,10,684,26240,0.1143292682926829
restaurants,the716lac2,reel,13,1,0,243,71925,0.4893986791797011
restaurants,the716lac2,reel,16,5,1,126,71925,0.1835245046923879
restaurants,the716lac2,reel,15,5,1,163,71925,0.340632603406326
restaurants,the716lac2,photo,18,2,1,135,71925,0.0862009037191518
restaurants,the716lac2,reel,9,5,0,106,71925,0.24330900243309
restaurants,the716lac2,reel,13,0,1,557,71925,0.2572123740006951
restaurants,the716lac2,reel,12,4,2,98,71925,0.2335766423357664
restaurants,the716lac2,reel,11,0,0,137,71925,0.2182829336114007
restaurants,the716lac2,reel,13,3,0,255,71925,0.0959332638164755
restaurants,the716lac2,photo,11,4,2,351,71925,0.2516510253736531
restaurants,the716lac2,photo,14,1,0,152,71925,0.0792492179353493
restaurants,the716lac2,reel,18,0,0,143,71925,0.0792492179353493
restaurants,the716lac2,carousel,14,3,0,158,71925,0.0681265206812652
restaurants,the716lac2,reel,11,4,0,238,71925,0.4741049704553354
restaurants,the716lac2,reel,18,4,3,134,71925,0.1251303441084463
restaurants,the716lac2,reel,16,4,4,127,71925,0.2141119221411192
restaurants,the716lac2,photo,12,1,0,312,71925,0.0264164059784497
restaurants,the716lac2,reel,12,3,0,181,71925,0.1863051790059089
restaurants,the716lac2,reel,15,3,0,16,71925,0.3587069864442127
restaurants,the716lac2,reel,13,1,0,204,71925,0.1807438303788668
restaurants,the716lac2,reel,14,1,4,63,71925,0.2808481056656239
restaurants,the716lac2,photo,15,5,0,326,71925,0.0611748348974626
restaurants,the716lac2,reel,10,2,1,187,71925,0.1223496697949252
restaurants,the716lac2,carousel,11,1,0,383,71925,0.0556134862704205
restaurants,the716lac2,reel,14,3,0,56,71925,0.2697254084115398
restaurants,the716lac2,reel,9,3,3,48,71925,0.2961418143899896
restaurants,the716lac2,reel,12,4,3,63,71925,0.3169968717413973
restaurants,the716lac2,reel,16,0,2,303,71925,0.194647201946472
restaurants,the716lac2,reel,13,5,6,106,71925,0.1070559610705596
restaurants,the716lac2,reel,13,1,0,62,71925,0.5158150851581509
restaurants,the716lac2,reel,10,2,3,216,71925,0.2572123740006951
restaurants,the716lac2,reel,12,0,6,150,71925,0.0806395550921098
restaurants,the716lac2,carousel,11,2,0,86,71925,0.2613833854709767
restaurants,the716lac2,reel,13,3,0,217,71925,0.1348627042057699
restaurants,the716lac2,reel,11,5,3,114,71925,0.1320820298922488
restaurants,the716lac2,reel,11,4,4,195,71925,0.2405283281195689
restaurants,the716lac2,photo,10,3,0,363,71925,0.2127215849843587
restaurants,the716lac2,reel,11,3,2,161,71925,0.24330900243309
restaurants,the716lac2,reel,20,6,1,85,71925,0.6256517205422315
restaurants,the716lac2,reel,14,3,0,301,71925,0.4602015988877303
restaurants,the716lac2,reel,16,3,2,411,71925,0.773027459158846
restaurants,the716lac2,reel,15,0,2,107,71925,0.3100451859575947
restaurants,the716lac2,reel,8,6,4,171,71925,0.7702467848453249
restaurants,the716lac2,photo,12,3,0,237,71925,0.0556134862704205
restaurants,the716lac2,reel,14,3,3,137,71925,0.3030935001737921
restaurants,the716lac2,reel,21,5,2,169,71925,0.6562391379909628
restaurants,the716lac2,reel,12,1,4,196,71925,0.1835245046923879
restaurants,the716lac2,photo,10,6,0,120,71925,0.0695168578380257
restaurants,the716lac2,photo,17,0,2,106,71925,0.0931525895029544
restaurants,the716lac2,photo,13,5,4,92,71925,0.0611748348974626
restaurants,the716lac2,photo,10,3,2,182,71925,0.100104275286757
restaurants,the716lac2,reel,10,1,0,120,71925,0.1126173096976016
restaurants,the716lac2,reel,22,3,2,212,71925,0.3753910323253389
restaurants,the716lac2,photo,18,0,2,373,71925,0.0848105665623913
restaurants,the716lac2,photo,13,2,2,60,71925,0.0848105665623913
restaurants,the716lac2,reel,15,1,4,119,71925,0.2141119221411192
restaurants,the716lac2,photo,14,1,4,225,71925,0.0903719151894334
restaurants,the716lac2,reel,19,4,1,16,71925,0.629822732012513
restaurants,the716lac2,photo,18,5,0,127,71925,0.0792492179353493
restaurants,the716lac2,reel,12,4,2,360,71925,0.2794577685088634
restaurants,the716lac2,reel,13,2,2,40,71925,0.6534584636774418
restaurants,the716lac2,photo,19,0,4,117,71925,0.0875912408759124
restaurants,the716lac2,photo,10,2,3,78,71925,0.0736878693083072
restaurants,the716lac2,photo,11,1,3,114,71925,0.0931525895029544
restaurants,the716lac2,reel,13,4,1,55,71925,0.3072645116440737
restaurants,the716lac2,reel,17,1,5,100,71925,0.3976364268335071
restaurants,the716lac2,photo,15,2,4,92,71925,0.0875912408759124
restaurants,the716lac2,reel,14,2,3,95,71925,0.7744177963156065
restaurants,the716lac2,reel,12,1,4,247,71925,0.6020159888773027
restaurants,the716lac2,reel,10,1,3,147,71925,2.199513381995134
restaurants,the716lac2,photo,11,4,6,172,71925,0.1140076468543622
restaurants,the716lac2,photo,11,5,1,108,71925,0.1807438303788668
restaurants,the716lac2,photo,15,2,6,98,71925,0.0667361835245047
restaurants,the716lac2,photo,14,2,2,62,71925,0.0778588807785888
restaurants,the716lac2,photo,16,0,0,18,71925,0.1432047271463329
restaurants,the716lac2,photo,13,2,1,80,71925,0.0667361835245047
restaurants,the716lac2,photo,20,1,2,89,71925,0.0764685436218283
restaurants,the716lac2,photo,11,1,1,92,71925,0.105665623913799
restaurants,the716lac2,photo,16,3,7,89,71925,0.0848105665623913
restaurants,the716lac2,photo,9,0,7,72,71925,0.0750782064650677
restaurants,the716lac2,photo,13,2,1,45,71925,0.0528328119568995
restaurants,the716lac2,carousel,13,1,5,131,71925,0.1014946124435175
restaurants,the716lac2,photo,12,0,3,81,71925,0.0764685436218283
restaurants,the716lac2,photo,21,2,0,26,71925,0.1126173096976016
restaurants,the716lac2,reel,16,6,8,82,71925,0.5922836287799792
restaurants,the716lac2,photo,17,1,2,40,71925,0.0528328119568995
restaurants,the716lac2,photo,14,4,4,54,71925,0.1014946124435175
restaurants,the716lac2,photo,11,6,1,134,71925,0.0639555092109836
restaurants,the716lac2,photo,14,3,1,9,71925,0.0639555092109836
restaurants,the716lac2,photo,19,6,3,42,71925,0.0750782064650677
restaurants,the716lac2,photo,9,0,5,111,71925,0.1432047271463329
restaurants,the716lac2,reel,19,6,1,152,71925,0.2210636079249218
restaurants,the716lac2,photo,11,4,1,187,71925,0.1181786583246437
restaurants,the716lac2,reel,17,5,0,9,71925,0.5714285714285714
restaurants,the716lac2,reel,12,3,6,154,71925,0.1153979840111227
restaurants,the716lac2,photo,11,0,6,94,71925,0.0444907890163364
restaurants,the716lac2,photo,11,0,7,149,71925,0.0806395550921098
restaurants,the716lac2,reel,13,2,3,188,71925,0.3253388946819603
restaurants,the716lac2,photo,15,1,6,240,71925,0.0959332638164755
restaurants,the716lac2,photo,13,1,5,67,71925,0.0570038234271811
restaurants,legolfe.restaurant,carousel,17,4,0,142,69616,0.4998850838887612
restaurants,legolfe.restaurant,carousel,15,6,0,18,69616,0.8001034245001148
restaurants,legolfe.restaurant,carousel,12,6,0,48,69616,0.2341415766490462
restaurants,legolfe.restaurant,carousel,10,6,0,40,69616,0.53148701447943
restaurants,legolfe.restaurant,carousel,15,3,0,37,69616,0.2686164100206848
restaurants,legolfe.restaurant,carousel,9,0,0,42,69616,0.5113766950126408
restaurants,legolfe.restaurant,photo,15,2,0,32,69616,0.1695012640772236
restaurants,legolfe.restaurant,carousel,7,4,0,35,69616,0.2499425419443806
restaurants,legolfe.restaurant,photo,10,2,0,57,69616,0.0804412778671569
restaurants,legolfe.restaurant,carousel,9,0,0,35,69616,1.0988853137209835
restaurants,legolfe.restaurant,carousel,18,5,0,34,69616,0.2571247988968053
restaurants,legolfe.restaurant,carousel,9,4,0,32,69616,0.1407722362675247
restaurants,legolfe.restaurant,carousel,12,6,0,31,69616,0.104860951505401
restaurants,legolfe.restaurant,carousel,17,5,2,1118,69616,0.6176740979085268
restaurants,legolfe.restaurant,reel,17,4,0,473,69616,0.5602160422891289
restaurants,legolfe.restaurant,carousel,17,1,0,34,69616,0.7282808549758676
restaurants,legolfe.restaurant,photo,17,1,2,1139,69616,1.255458515283843
restaurants,legolfe.restaurant,carousel,11,0,0,50,69616,0.5228683061365204
restaurants,legolfe.restaurant,carousel,11,5,0,37,69616,0.7627556883475063
restaurants,legolfe.restaurant,reel,18,3,0,293,69616,1.863077453458975
restaurants,legolfe.restaurant,reel,17,1,0,290,69616,0.4467363824408181
restaurants,legolfe.restaurant,reel,17,3,0,298,69616,0.9782233969202482
restaurants,legolfe.restaurant,carousel,10,4,0,34,69616,0.4467363824408181
restaurants,legolfe.restaurant,photo,10,0,0,34,69616,0.079004826476672
restaurants,legolfe.restaurant,photo,9,1,0,37,69616,0.1766835210296483
restaurants,legolfe.restaurant,carousel,18,1,0,44,69616,0.1924844863249827
restaurants,legolfe.restaurant,carousel,12,0,0,44,69616,0.1091703056768558
restaurants,legolfe.restaurant,carousel,16,6,0,46,69616,0.3246380142495977
restaurants,legolfe.restaurant,reel,13,3,3,102,69616,1.0715927373017695
restaurants,legolfe.restaurant,carousel,9,4,0,36,69616,0.1809928752011032
restaurants,legolfe.restaurant,carousel,14,3,0,39,69616,0.1939209377154677
restaurants,legolfe.restaurant,carousel,17,6,0,20,69616,0.6248563548609515
restaurants,legolfe.restaurant,photo,11,2,3,91,69616,0.0976786945529763
restaurants,legolfe.restaurant,carousel,18,1,3,106,69616,0.0976786945529763
restaurants,legolfe.restaurant,photo,10,4,3,82,69616,0.0344748333716387
restaurants,legolfe.restaurant,reel,17,6,3,64,69616,1.696449092162721
restaurants,legolfe.restaurant,reel,9,6,3,87,69616,0.7627556883475063
restaurants,legolfe.restaurant,reel,12,3,0,23,69616,7.086668499853545
restaurants,legolfe.restaurant,carousel,20,3,0,46,69616,0.6033095840036773
restaurants,legolfe.restaurant,photo,11,4,3,121,69616,0.0718225695242473
restaurants,legolfe.restaurant,photo,10,3,3,84,69616,0.1106067570673408
restaurants,legolfe.restaurant,carousel,9,1,0,47,69616,0.1465180418294644
restaurants,legolfe.restaurant,photo,11,4,3,94,69616,0.1709377154677085
restaurants,legolfe.restaurant,photo,10,2,3,90,69616,0.0560216042289128
restaurants,legolfe.restaurant,photo,15,3,3,78,69616,0.1278441737531602
restaurants,legolfe.restaurant,photo,12,3,3,99,69616,0.003188766211049
restaurants,legolfe.restaurant,photo,16,1,10,1416,69616,2.1173293495748107
